Run,ER,Spn,Ct,index,alpha,ln.alpha,beta,Smsy,Smsy80p,Sgen,Umsy
2023,56.162158369001716,886.8395361950953,1136.1604638049048,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2031,56.162158369001716,890.3465635255752,1140.6534364744248,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2039,56.162158369001716,893.853590856055,1145.146409143945,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2047,56.162158369001716,897.3606181865349,1149.6393818134652,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2055,56.162158369001716,900.8676455170148,1154.1323544829852,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2063,56.162158369001716,904.3746728474947,1158.6253271525054,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2071,56.162158369001716,907.8817001779745,1163.1182998220256,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2079,56.162158369001716,911.3887275084544,1167.6112724915456,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2087,56.162158369001716,914.8957548389343,1172.1042451610658,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2095,56.162158369001716,918.4027821694141,1176.597217830586,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2103,56.162158369001716,921.909809499894,1181.090190500106,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2111,56.162158369001716,925.4168368303739,1185.5831631696262,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2119,56.162158369001716,928.9238641608537,1190.0761358391462,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2127,56.162158369001716,932.4308914913336,1194.5691085086664,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2135,56.162158369001716,935.9379188218135,1199.0620811781866,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2143,56.162158369001716,939.4449461522933,1203.5550538477066,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2151,56.162158369001716,942.9519734827732,1208.048026517227,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2159,56.162158369001716,946.459000813253,1212.540999186747,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2167,56.162158369001716,949.9660281437328,1217.0339718562673,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2175,56.162158369001716,953.4730554742127,1221.5269445257873,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2183,56.162158369001716,956.9800828046926,1226.0199171953075,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2191,56.162158369001716,960.4871101351724,1230.5128898648277,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2199,56.162158369001716,963.9941374656523,1235.0058625343477,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2207,56.162158369001716,967.5011647961322,1239.4988352038679,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2215,56.162158369001716,971.008192126612,1243.991807873388,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2223,56.162158369001716,974.5152194570919,1248.484780542908,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2231,56.162158369001716,978.0222467875718,1252.9777532124283,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2239,56.162158369001716,981.5292741180516,1257.4707258819485,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2247,56.162158369001716,985.0363014485315,1261.9636985514685,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2256,56.162158369001716,988.9817071953213,1267.0182928046788,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2264,56.162158369001716,992.4887345258012,1271.5112654741988,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2272,56.162158369001716,995.9957618562811,1276.004238143719,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2280,56.162158369001716,999.5027891867609,1280.497210813239,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2288,56.162158369001716,1003.0098165172408,1284.9901834827592,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2296,56.162158369001716,1006.5168438477207,1289.4831561522794,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2304,56.162158369001716,1010.0238711782006,1293.9761288217994,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2312,56.162158369001716,1013.5308985086804,1298.4691014913196,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2320,56.162158369001716,1017.0379258391603,1302.9620741608398,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2328,56.162158369001716,1020.5449531696402,1307.4550468303598,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2336,56.162158369001716,1024.05198050012,1311.94801949988,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2344,56.162158369001716,1027.5590078305997,1316.4409921694003,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2352,56.162158369001716,1031.0660351610798,1320.9339648389202,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2360,56.162158369001716,1034.5730624915595,1325.4269375084405,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2368,56.162158369001716,1038.0800898220393,1329.9199101779607,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2376,56.162158369001716,1041.5871171525193,1334.4128828474807,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2384,56.162158369001716,1045.0941444829991,1338.9058555170009,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2392,56.162158369001716,1048.601171813479,1343.398828186521,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
2400,56.162158369001716,1052.108199143959,1347.891800856041,8,4,1.3862943611198906,5e-4,1123.2431673800343,898.5945339040275,331.42184748911166,0.5616215836900171
0,0,0,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
8,0,8,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
16,0,16,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
24,0,24,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
32,0,32,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
40,0,40,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
48,0,48,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
56,0,56,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
64,0,64,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
72,0,72,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
80,0,80,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
88,0,88,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
96,0,96,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
104,0,104,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
112,0,112,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
120,0,120,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
128,0,128,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
136,0,136,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
144,0,144,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
153,0,153,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
161,0,161,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
169,0,169,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
177,0,177,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
185,0,185,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
193,0,193,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
201,0,201,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
209,0,209,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
217,0,217,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
225,0,225,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
233,0,233,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
241,0,241,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
249,0,249,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
257,0,257,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
265,0,265,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
273,0,273,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
281,0,281,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
289,0,289,0,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
297,0.6702857449220001,295.00925133758165,1.9907486624183404,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
305,1.373440955839058,300.81100508469086,4.188994915309126,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
313,2.076596166756116,306.5002539980534,6.499746001946643,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
321,2.7797513776731737,312.0769980776691,8.923001922330888,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
329,3.4829065885902315,317.54123732353816,11.45876267646186,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
337,4.186061799507289,322.8929717356604,14.107028264339565,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
345,4.889217010424347,328.13220131403597,16.867798685963997,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
353,5.592372221341405,333.2589260586648,19.74107394133516,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
361,6.295527432258463,338.27314596954693,22.72685403045305,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
369,6.9986826431755205,343.17486104668234,25.82513895331767,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
377,7.701837854092578,347.964071290071,29.03592870992902,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
385,8.404993065009636,352.6407766997129,32.3592233002871,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
393,9.108148275926693,357.2049772756081,35.7950227243919,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
401,9.811303486843752,361.6566730177566,39.34332698224344,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
409,10.514458697760809,365.9958639261583,43.00413607384171,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
417,11.217613908677867,370.22255000081327,46.77744999918671,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
425,11.920769119594924,374.33673124172157,50.66326875827843,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
433,12.623924330511983,378.3384076488831,54.66159235111689,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
441,13.32707954142904,382.2275792222979,58.77242077770207,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
449,14.030234752346098,386.004245961966,62.995754038033986,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
458,14.821284364627788,390.11851761000474,67.88148238999527,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
466,15.524439575544847,393.65611157796104,72.34388842203899,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
474,16.227594786461903,397.0812007121706,76.91879928782943,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
482,16.93074999737896,400.39378501263343,81.6062149873666,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
490,17.63390520829602,403.5938644793495,86.4061355206505,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
498,18.337060419213078,406.68143911231886,91.31856088768113,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
506,19.040215630130135,409.65650891154155,96.34349108845849,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
514,19.74337084104719,412.51907387701743,101.48092612298257,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
522,20.446526051964252,415.2691340087466,106.7308659912534,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
530,21.14968126288131,417.9066893067291,112.09331069327094,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
538,21.852836473798366,420.4317397709648,117.5682602290352,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
546,22.555991684715423,422.84428540145376,123.1557145985462,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
554,23.259146895632483,425.14432619819604,128.85567380180396,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
562,23.96230210654954,427.3318621611916,134.6681378388084,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
570,24.665457317466597,429.4068932904404,140.5931067095596,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
578,25.368612528383654,431.3694195859425,146.6305804140575,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
586,26.071767739300714,433.21944104769784,152.7805589523022,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
594,26.77492295021777,434.9569576757064,159.04304232429357,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
602,27.478078161134828,436.5819694699683,165.41803053003167,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
610,28.181233372051885,438.0944764304835,171.90552356951648,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
618,28.884388582968946,439.4944785572519,178.50552144274806,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
626,29.587543793886002,440.7819758502737,185.21802414972638,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
634,30.29069900480306,441.95696830954864,192.0430316904514,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
642,30.993854215720116,443.01945593507685,198.98054406492315,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
650,31.697009426637177,443.96943872685836,206.03056127314164,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
658,32.400164637554234,444.8069166848931,213.19308331510686,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
666,33.103319848471294,445.5318898091811,220.4681101908188,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
674,33.80647505938835,446.1443580997226,227.85564190027748,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
682,34.50963027030541,446.6443215565171,235.35567844348287,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
690,35.21278548122246,447.031780179565,242.96821982043497,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
698,35.91594069213952,447.3067339688661,250.69326603113387,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
706,36.61909590305658,447.4691829244205,258.5308170755795,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
714,37.322251113973635,447.5191270462282,266.4808729537718,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
722,38.025406324890696,447.45656633428916,274.54343366571084,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
730,38.728561535807756,447.2815007886034,282.71849921139665,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
738,39.43171674672481,446.9939304091709,291.0060695908291,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
746,40.13487195764187,446.59385519599164,299.40614480400836,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
755,40.92592156992356,446.0092921470771,308.99070785292287,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
763,41.62907678084062,445.370144162186,317.6298558378139,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
771,42.33223199175767,444.6184913435483,326.3815086564517,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
779,43.035387202674734,443.7543336911638,335.2456663088362,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
787,43.73854241359179,442.7776712050327,344.2223287949674,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
795,44.44169762450885,441.68850388515466,353.31149611484534,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
803,45.14485283542591,440.48683173152995,362.51316826847005,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
811,45.84800804634297,439.17265474415854,371.8273452558415,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
819,46.55116325726003,437.74597292304037,381.25402707695963,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
827,47.25431846817708,436.20678626817556,390.7932137318245,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
835,47.95747367909414,434.5550947795639,400.4449052204361,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
843,48.660628890011196,432.79089845720563,410.2091015427944,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
851,49.36378410092826,430.91419730110056,420.0858026988995,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
859,50.06693931184532,428.92499131124873,430.07500868875127,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
867,50.77009452276237,426.82328048765027,440.17671951234973,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
875,51.47324973367943,424.609064830305,450.390935169695,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
883,52.17640494459649,422.282344339213,460.717655660787,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
891,52.879560155513545,419.8431190143743,471.15688098562566,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
899,53.582715366430605,417.2913888557889,481.70861114421115,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
907,54.28587057734766,414.6271538634567,492.3728461365432,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
915,54.98902578826472,411.8504140373778,503.14958596262215,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
923,55.69218099918178,408.96116937755215,514.0388306224479,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
931,56.39533621009883,405.9594198839799,525.0405801160201,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
939,57.09849142101589,402.84516555666073,536.1548344433392,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
947,57.801646631932954,399.6184063955949,547.3815936044051,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
955,58.50480184285001,396.2791424007824,558.7208575992175,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
963,59.20795705376707,392.8273735722231,570.1726264277769,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
971,59.91111226468412,389.26309990991723,581.7369000900828,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
979,60.61426747560118,385.5863214138644,593.4136785861356,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
987,61.31742268651824,381.797038084065,605.202961915935,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
995,62.020577897435295,377.89524992051884,617.1047500794812,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1003,62.59832407340479,375.13880954374997,627.86119045625,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1011,62.59832407340479,378.1309436178776,632.8690563821224,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1019,62.59832407340479,381.1230776920052,637.8769223079948,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1027,62.59832407340479,384.11521176613286,642.8847882338672,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1035,62.59832407340479,387.10734584026045,647.8926541597395,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1043,62.59832407340479,390.09947991438804,652.9005200856119,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1052,62.59832407340479,393.46563074778163,658.5343692522184,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1060,62.59832407340479,396.4577648219093,663.5422351780908,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1068,62.59832407340479,399.44989889603687,668.5501011039631,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1076,62.59832407340479,402.44203297016446,673.5579670298356,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
1084,62.59832407340479,405.4341670442921,678.5658329557078,9,5,1.6094379124341003,5e-4,1251.9664814680957,1001.5731851744766,289.37396541172967,0.6259832407340479
